id,imdb,name,year,rate,runtime,certificate,boxoffice,opening_theaters,budget_US???$),ReleaseDate,genre,genre1,genre2,genre3,genre4,genre5,genre6,Column
1575,tt0449018,The Final Season (2007),2007,6.7,119,PG,1160000,"1,011",,12-Oct-07,Drama , Sport,,,,,,
1582,tt0420609,Infamous ,2006,7.1,110,R,1150000,179,13000000,2-Sep-06,Biography , Crime , Drama,,,,,
1585,tt1562859,Golmaal 3 ,2010,5.2,,NULL,1130000,86,,2010/11/5,Action , Comedy,,,,,,
1592,tt0896872,The Whistleblower ,2010,7.2,112,R,1120000,70,,8-Jan-10,Biography , Crime , Drama , Thriller,,,,
1589,tt1700844,The Deep Blue Sea ,2011,6.2,98,R,1120000,61,,21-Oct-11,Drama , Romance,,,,,,
1594,tt0871510,Chakde! India ,2007,8.4,153,NULL,1110000,62,,10-Aug-07,Drama , Family , Sport,,,,,
1596,tt1121977,Mother and Child ,2009,7.3,125,R,1110000,119,4825000,7-Nov-09,Drama , Romance,,,,,,
1599,tt0790712,The Messenger ,2009,7.2,113,R,1110000,50,6500000,19-Jan-09,Drama , Romance , War,,,,,
1504,tt0455841,The Heart Specialist (2006),2006,4.5,99,R,1100000,422,,13-Sep-06,Comedy , Drama,,,,,,
1501,tt0494834,Silk ,2007,5.9,107,R,1100000,122,20000000,14-Sep-07,Drama , Romance,,,,,,
1502,tt0459605,Eklavya: The Royal Guard ,2007,6.2,105,NULL,1100000,80,,16-Feb-07,Action , Drama , Thriller,,,,,
1506,tt0940585,Brick Lane ,2007,6.7,102,PG_13,1090000,49,,31-Aug-07,Drama ,,,,,,,
1509,tt0486674,What Just Happened ,2008,5.7,104,R,1090000,88,25000000,19-Jan-08,Comedy , Drama,,,,,,
1508,tt0473102,The Perfect Game ,2009,6.9,118,PG,1090000,417,12500000,16-Apr-09,Comedy , Drama , Family , Sport,,,,
1507,tt1371155,Made in Dagenham ,2010,7.2,113,R,1090000,89,7200000,8-Oct-10,Biography , Comedy , Drama , History,,,,
1514,tt0990413,Sugar ,2008,7.2,114,R,1080000,51,,21-Jan-08,Drama , Sport,,,,,,
1518,tt1572311,Tees Maar Khan ,2010,2.4,135,NULL,1080000,108,,22-Dec-10,Comedy , Crime , Drama,,,,,
1521,tt0829098,When Did You Last See Your Father? ,2007,6.9,92,PG_13,1070000,57,8000000,2-Sep-07,Biography , Drama,,,,,,
1522,tt0995031,Bhool Bhulaiyaa ,2007,7,159,NULL,1070000,55,,12-Oct-07,Comedy , Horror , Mystery , Thriller,,,,
1527,tt0473700,September Dawn (2007),2007,5.7,111,R,1070000,857,11000000,24-Aug-07,Drama , History , Western,,,,,
1525,tt1316616,There Be Dragons ,2011,5.9,122,PG_13,1070000,259,36000000,6-May-11,Biography , Drama , War,,,,,
1528,tt1985981,Desi Boyz ,2011,5.6,,NOT_RATED,1070000,103,,2011/11/25,Comedy , Drama,,,,,,
1532,tt0465188,Golden Door ,2006,6.9,118,PG_13,1060000,33,,3-Oct-06,Drama , History , Romance,,,,,
1540,tt0438315,Peaceful Warrior ,2006,7.3,120,PG_13,1060000,42,10000000,2-Jun-06,Drama , Romance , Sport,,,,,
1535,tt0825236,Caramel ,2007,7.2,95,PG,1060000,50,,1-Feb-07,Comedy , Drama , Romance,,,,,
1534,tt0993789,A Christmas Tale ,2008,7.1,150,UNRATED,1060000,52,,10-Oct-08,Comedy , Drama,,,,,,
1545,tt0424205,Joyeux Noel ,2005,7.8,116,R,1050000,53,22000000,11-Nov-05,Drama , History , Music , Romance , War,,,
1547,tt0434424,Undiscovered (2005),2005,4.2,97,PG_13,1050000,"1,304",9000000,26-Aug-05,Comedy , Music , Romance,,,,,
1454,tt0398842,The Celestine Prophecy ,2006,4.9,99,PG,1040000,19,10000000,21-Apr-06,Adventure , Drama,,,,,,
1455,tt0870195,Before the Rains ,2007,6.7,98,PG_13,1040000,44,,11-Jan-07,Drama , Romance , Thriller,,,,,
1451,tt1194417,Casino Jack ,2010,6.2,108,R,1040000,60,15000000,28-Oct-10,Biography , Comedy , Crime , Drama,,,,
1548,tt1313092,Animal Kingdom ,2010,7.3,113,R,1040000,61,,22-Jan-10,Crime , Drama , Thriller,,,,,
1453,tt1417075,In Darkness ,2011,7.3,145,R,1040000,52,,2-Sep-11,Drama , War,,,,,,
1457,tt0807758,Partner ,2007,5.5,155,NULL,1030000,58,"2,000,000",19-Aug-07,Comedy , Romance,,,,,,
1462,tt1039995,U Me Aur Hum ,2008,6.2,,NULL,1030000,89,,11-Apr-08,Comedy , Drama , Romance,,,,,
1463,tt0889588,The Children of Huang Shi ,2008,7.1,125,R,1030000,43,40000000,13-Jun-08,Drama , War,,,,,,
1460,tt1462758,Buried ,2010,7,95,R,1030000,107,3000000,23-Jan-10,Drama , Mystery , Thriller,,,,,
1469,tt0411270,The Beat That My Heart Skipped ,2005,7.3,108,UNRATED,1020000,37,,29-May-05,Action , Crime , Drama , Music , Romance , Thriller,,
1471,tt0461703,Skinwalkers (2006),2006,4.6,110,R,1020000,745,,10-Aug-06,Action , Fantasy , Horror , Thriller,,,,
1473,tt1438298,Guzaarish ,2010,7.5,126,NULL,1020000,108,,19-Nov-10,Comedy , Drama , Romance,,,,,
1468,tt1478964,Attack the Block ,2011,6.6,88,R,1020000,66,13000000,12-Mar-11,Action , Comedy , Sci-Fi , Thriller,,,,
1481,tt0424136,Hard Candy ,2005,7.2,104,R,1010000,152,950000,5-Jan,Crime , Drama , Thriller,,,,,
1480,tt0490210,Sarkar Raj ,2008,6.8,125,NULL,1010000,70,,2008/6/6,Action , Crime , Drama , Thriller,,,,
1488,tt0869994,Paris ,2008,6.9,130,R,1010000,34,12000000,1-Mar-08,Comedy , Drama , Romance,,,,,
1482,tt1340107,In a Better World ,2010,7.7,119,R,1010000,51,,21-Jan-10,Drama ,,,,,,,
1483,tt1667307,Damsels in Distress ,2011,5.8,99,PG_13,1010000,205,,6-Apr-11,Comedy , Drama , Romance,,,,,
1489,tt0460792,Fast Food Nation (2006),2006,6.3,116,R,1000000,321,,17-Nov-06,Comedy , Drama , Romance,,,,,
1493,tt0455957,Goya's Ghosts ,2006,6.9,113,R,1000000,49,50000000,9-Jun-06,Biography , Drama , History,,,,,
1492,tt1798188,From Up on Poppy Hill ,2011,7.4,91,PG,1000000,49,22000000,16-Nov-11,Animation , Drama , Family , Romance,,,,
1499,tt1839596,RockStar ,2011,7.6,159,NOT_RATED,986000,112,10920000,11-Nov-11,Musical , Musical,,,,,,
1403,tt1328634,New York ,2009,6.7,153,NULL,982000,60,,26-Jun-09,Crime , Drama , Romance , Thriller,,,,
1404,tt0486028,Thr3e (2006),2006,5,101,PG_13,979000,458,2400000,5-Jan-06,Drama , Horror , Mystery , Thriller,,,,
1405,tt1518812,Meek's Cutoff ,2010,6.5,104,PG,978000,45,,8-Oct-10,Drama , Western,,,,,,
1406,tt0795493,Cassandra's Dream ,2007,6.7,108,PG_13,972000,107,23000000,8-Oct-07,Crime , Drama , Romance , Thriller,,,,
1408,tt1640548,Rampart ,2011,5.8,108,R,969000,106,12000000,23-Nov-11,Crime , Drama,,,,,,
1411,tt1773109,Yamla Pagla Deewana ,2011,5.7,,NULL,961000,84,4340000,2011/1/14,Action , Comedy , Drama,,,,,
1413,tt1321860,The Beaver ,2011,6.7,91,PG_13,958000,168,21000000,16-Mar-11,Drama ,,,,,,,
1414,tt0772157,Broken English ,2007,6.4,97,PG_13,956000,41,2000000,7-Jan,Comedy , Drama , Romance,,,,,
1415,tt0848557,Diary of the Dead ,2007,5.7,95,R,953000,48,2000000,20-Sep-07,Horror ,,,,,,,
1417,tt1255951,De Dana Dan ,2009,4.8,162,NULL,945000,69,"15,392",27-Nov-09,Comedy ,,,,,,,
1419,tt0955411,The Ten Commandments (2007),2007,2.9,88,PG,938000,830,10000000,19-Oct-07,Animation , Family,,,,,,
1420,tt1082853,Management ,2008,5.9,94,R,933000,212,,15-May-08,Comedy , Drama , Romance,,,,,
1422,tt0443456,Breaking and Entering ,2006,6.6,120,R,929000,95,,9-Nov-06,Drama , Romance,,,,,,
1429,tt0369053,Separate Lies ,2005,6.5,85,TV_MA,923000,127,,16-Sep-05,Drama , Romance , Thriller,,,,,
1431,tt1091229,Chandni Chowk to China ,2009,3.8,154,PG_13,921000,130,,16-Jan-09,Action , Adventure , Comedy , Drama , Fantasy , Musical,,
1435,tt1127877,Cold Souls ,2009,6.5,101,PG_13,903000,52,,17-Jan-09,Comedy , Drama,,,,,,
1439,tt0448206,Bunty Aur Babli ,2005,6.2,170,NULL,902000,51,"1,539,285",27-May-05,Adventure , Comedy , Crime,,,,,
1438,tt0758784,Starting Out in the Evening ,2007,7,111,PG_13,902000,43,,7-Jan,Drama , Romance,,,,,,
1441,tt0784972,The Brothers Solomon (2007),2007,5.3,93,R,901000,700,10000000,7-Sep-07,Comedy ,,,,,,,
1443,tt0381690,Heading South ,2005,6.4,108,UNRATED,897000,26,,7-Jul-05,Drama ,,,,,,,
1445,tt0433116,Looking for Comedy in the Muslim World ,2005,5.3,98,PG_13,887000,161,10000000,20-Jan-05,Comedy ,,,,,,,
1447,tt0758053,Saawariya ,2007,5.4,142,PG,886000,85,,7-Nov-07,Drama , Musical , Romance,,,,,
1449,tt1185344,Princess Kaiulani ,2009,6.1,97,PG,884000,47,9000000,16-Oct-09,Drama ,,,,,,,
1450,tt1048171,S_??aphine ,2008,7.4,125,UNRATED,883000,24,,11-Feb-08,Biography , Drama,,,,,,
1352,tt0428251,Venom (2005),2005,4.7,85,R,882000,489,,16-Sep-05,Horror ,,,,,,,
1353,tt0851578,Paprika ,2006,7.7,90,R,881000,37,,6-Oct,Animation , Mystery , Sci-Fi , Thriller,,,,
1354,tt1043451,Delhi-6 ,2009,6.1,141,NULL,880000,90,,20-Feb-09,Comedy , Drama,,,,,,
1356,tt0455782,The Hunting Party (2007),2007,6.9,101,R,877000,329,25000000,7-Sep-07,Adventure , Comedy , Drama , Thriller , War,,,
1358,tt0346457,The Rising: Ballad of Mangal Pandey ,2005,6.7,150,NULL,874000,63,"5,233,571",12-Aug-05,Biography , Drama , History , War,,,,
1359,tt0833553,Ta Ra Rum Pum ,2007,5.4,153,NULL,873000,85,6000000,27-Apr-07,Comedy , Family , Romance,,,,,
1361,tt0373450,Where the Truth Lies ,2005,6.6,107,UNRATED,872000,95,25000000,2-Oct-05,Crime , Drama , Mystery , Thriller,,,,
1360,tt0421082,Control ,2007,7.8,122,R,872000,29,,7-Oct,Biography , Drama , Music,,,,,
1362,tt1095442,Goodbye Solo ,2008,7.4,91,R,871000,34,,17-Feb-08,Drama ,,,,,,,
1365,tt0765120,My Blueberry Nights ,2007,6.7,95,PG_13,867000,69,10000000,4-Apr-07,Drama , Romance,,,,,,
1366,tt0366780,Mirrormask ,2005,7,101,PG,865000,42,4000000,25-Jan-05,Adventure , Drama , Family , Fantasy,,,,
1369,tt0361715,Duma ,2005,7.3,100,PG,860000,42,12000000,22-Apr-05,Adventure , Drama , Family,,,,,
1371,tt1152850,Wendy and Lucy ,2008,7.1,80,R,857000,40,200000,27-Sep-08,Drama ,,,,,,,
1372,tt1499201,Anjaana Anjaani ,2010,5.8,151,NULL,855000,91,,1-Oct-10,Comedy , Drama , Musical , Romance,,,,
1375,tt0948535,Paris 36 ,2008,6.6,120,PG_13,851000,52,,3-Apr-08,Drama , Music , Musical , Romance,,,,
1378,tt1667838,I Hate Luv Storys ,2010,5.6,129,NULL,848000,85,,30-Jun-10,Comedy , Drama , Romance,,,,,
1379,tt1562568,Higher Ground ,2011,6.3,109,R,841000,81,,23-Jan-11,Drama ,,,,,,,
1386,tt0411195,Breakfast on Pluto ,2005,7.3,128,R,829000,125,,3-Sep-05,Comedy , Drama,,,,,,
1393,tt0990376,Sarah Landon and the Paranormal Hour (2007),2007,3.9,81,PG,818000,"1,121",,19-Oct-07,Family , Horror , Mystery , Thriller,,,,
1396,tt0429177,The Thing About My Folks ,2005,6.6,96,PG_13,815000,145,,2-Jun-05,Comedy , Drama,,,,,,
1395,tt1468387,What If... ,2010,6.5,111,PG,815000,82,,28-Mar-10,Drama , Family , Fantasy,,,,,
1398,tt0417658,Factotum ,2005,6.6,94,R,808000,55,1000000,4-Jun-05,Comedy , Drama , Romance,,,,,
1399,tt0461936,Don ,2006,7.2,171,NOT_RATED,804000,113,,20-Oct-06,Action , Crime , Thriller,,,,,
1400,tt0437407,Parineeta ,2005,7.4,130,NULL,803000,50,,10-Jun-05,Drama , Musical , Romance,,,,,
1301,tt1436045,13 Assassins ,2010,7.6,141,R,803000,31,6000000,30-Mar-10,Action , Adventure , Drama,,,,,
1310,tt0488414,Omkara ,2006,8.2,155,NULL,790000,47,,28-Jul-06,Action , Crime , Drama , Romance , Thriller,,,
1309,tt1512240,Thin Ice ,2011,6.3,93,R,790000,53,,25-Jan-11,Comedy , Crime , Drama,,,,,
1312,tt0437526,The Last Mistress ,2007,6.4,104,UNRATED,785000,29,6500000,7-Oct,Drama , Romance,,,,,,
1314,tt0926380,The Boys Are Back ,2009,6.9,104,PG_13,783000,108,,25-Sep-09,Drama ,,,,,,,
1315,tt1708532,Ready ,2011,4.6,145,NULL,782000,97,,2011/6/3,Comedy , Romance,,,,,,
1330,tt0811106,The Ten ,2007,5.1,96,R,766000,47,5250000,19-Jan-07,Comedy ,,,,,,,
1333,tt1233334,Pariah ,2011,7.2,86,R,758000,24,,20-Jan-11,Drama ,,,,,,,
1334,tt1372686,Coriolanus ,2011,6.1,123,R,756000,21,,23-Oct-11,Drama , Thriller , War,,,,,
1335,tt1447508,Peepli ,2010,7.5,95,NULL,755000,70,,24-Jan-10,Comedy , Drama,,,,,,
1337,tt1185442,Kurbaan ,2009,5.7,161,NULL,754000,83,11000000,20-Nov-09,Action , Crime , Drama , Romance , Thriller,,,
1338,tt1230448,Billu ,2009,6.1,137,NULL,754000,70,,2009/2/13,Comedy , Drama,,,,,,
1344,tt0460810,The Great Buck Howard ,2008,6.5,90,PG,748000,76,,18-Jan-08,Comedy , Drama,,,,,,
1347,tt0384814,Ask the Dust ,2006,5.8,117,R,743000,111,,2-Feb-06,Drama , Romance,,,,,,
1349,tt0880502,The Edge of Heaven ,2007,7.9,116,NULL,741000,20,,8-Feb-07,Drama ,,,,,,,
1257,tt0375611,Black ,2005,8.3,122,NULL,733000,45,,4-Feb-05,Drama ,,,,,,,
1265,tt1627924,Mausam ,2011,4.6,161,NULL,726000,96,,23-Sep-11,Drama , Romance,,,,,,
1267,tt1251757,Middle Men ,2009,6.6,105,R,724000,252,22000000,14-Feb-09,Comedy , Crime , Drama,,,,,
1270,tt1805297,The Women on the 6th Floor ,2010,7.1,102,NULL,720000,17,,10-Mar,Comedy ,,,,,,,
1271,tt0476527,Bluffmaster! ,2005,6.8,137,NULL,719000,43,,16-Dec-05,Comedy , Romance , Thriller,,,,,
1272,tt1324059,Wake Up Sid ,2009,7.6,138,PG,718000,79,,2009/10/2,Comedy , Drama , Romance,,,,,
1281,tt0357110,The Ballad of Jack and Rose ,2005,6.8,112,R,712000,74,1500000,23-Jan-05,Drama ,,,,,,,
1280,tt0477078,Rocket Science ,2007,6.7,101,R,712000,59,6000000,19-Jan-07,Comedy , Drama,,,,,,
1282,tt0844457,North Face ,2008,7.4,126,UNRATED,711000,36,,11-Jun-08,Adventure , Drama , History , Sport,,,,
1284,tt1545759,Point Blank ,2010,6.8,84,R,707000,37,16000000,29-Jul-10,Action , Crime , Thriller,,,,,
1286,tt1653911,Mozart's Sister ,2010,6.3,120,NULL,707000,101,,7-Jan-10,Biography , Drama , Music , Romance,,,,
1287,tt1334470,Raavan ,2010,5.3,130,NULL,706000,120,,18-Jun-10,Action , Adventure , Crime , Drama , Thriller,,,
1289,tt1640459,Hobo with a Shotgun ,2011,6.1,86,NOT_RATED,703000,21,3000000,21-Jan-11,Action , Comedy , Thriller,,,,,
1297,tt0833476,Jhoom Barabar Jhoom ,2007,3.8,138,NULL,695000,83,,15-Jun-07,Comedy , Drama , Musical , Romance,,,,
1296,tt1103982,The Girlfriend Experience ,2009,5.6,77,R,695000,48,1700000,20-Jan-09,Drama ,,,,,,,
1298,tt1221208,Frankie & Alice ,2010,6.4,101,R,693000,1,,9-Nov-10,Biography , Drama,,,,,,
1300,tt1182972,Bachna Ae Haseeno ,2008,6.3,152,NULL,692000,71,,2008/8/15,Comedy , Drama , Romance,,,,,
1202,tt0459880,Lady Chatterley ,2006,6.9,168,R,687000,23,,26-Apr-06,Drama , Romance,,,,,,
1204,tt0485601,The Secret of Kells ,2009,7.6,75,NOT_RATED,686000,37,,17-Jul-09,Animation , Adventure , Family , Fantasy,,,,
1205,tt0489049,Fanboys ,2009,6.6,90,PG_13,685000,45,3900000,6-Feb-09,Adventure , Comedy , Drama,,,,,
1208,tt0451833,No Entry ,2005,6.7,158,NULL,678000,49,,2005/8/26,Comedy , Drama , Musical , Romance,,,,
1211,tt0426578,Sophie Scholl: The Final Days ,2005,7.7,120,NULL,676000,28,,29-Oct-05,Biography , Crime , Drama , History , Thriller , War,,
1213,tt1277728,Mid-August Lunch ,2008,7,75,NOT_RATED,674000,23,500000??08-Apr,Comedy , Drama,,,,,,,
1218,tt0421994,Imagine Me & You ,2005,6.9,94,R,671000,106,,27-Jan-05,Comedy , Drama , Romance,,,,,
1219,tt0887259,Guadalupe ,2006,6.3,90,PG,671000,225,4000000,8-Dec-06,Drama , Family , Fantasy , Mystery,,,,
1224,tt0417976,The Promise ,2005,5.6,121,PG_13,668000,213,,5-May-05,Action , Drama , Fantasy,,,,,
1226,tt1178640,Beer for My Horses ,2008,4.8,86,PG_13,666000,91,,8-Aug-08,Comedy ,,,,,,,
1231,tt1320082,The Concert ,2009,7.6,119,PG_13,657000,21,,16-Apr-09,Comedy , Drama , Music,,,,,
1232,tt1277737,The Stoning of Soraya M. ,2008,8,114,R,656000,34,,20-Jun-08,Drama ,,,,,,,
1233,tt0976026,Cheeni Kum ,2007,6.8,140,NULL,655000,51,,2007/5/25,Comedy , Romance,,,,,,
1235,tt0443431,Another Gay Movie ,2006,5,92,NOT_RATED,654000,20,500000,28-Apr-06,Comedy ,,,,,,,
1236,tt1687281,Terri ,2011,6.5,105,R,654000,36,,22-Jan-11,Comedy , Drama,,,,,,
1237,tt0457495,Alex Rider: Operation Stormbreaker ,2006,5.1,93,PG,653000,221,40000000,6-Oct-06,Action , Adventure , Family , Thriller,,,,
1239,tt0985636,Laaga Chunari Mein Daag: Journey of a Woman ,2007,5.3,122,NULL,652000,60,,12-Oct-07,Drama ,,,,,,,
1240,tt0431213,Lassie ,2005,6.7,100,PG,651000,169,,6-May-05,Adventure , Comedy , Drama , Family,,,,
1241,tt0456396,L'enfant ,2005,7.4,95,R,651000,40,,3-Sep-05,Crime , Drama , Romance,,,,,
1243,tt0805184,Bhagam Bhag ,2006,5.8,157,NULL,647000,51,,2006/12/22,Comedy , Mystery , Romance,,,,,
1246,tt0433398,Journey from the Fall ,2006,7.4,135,R,639000,14,1592000,21-Apr-06,Drama ,,,,,,,
1249,tt1124388,Play the Game ,2009,6.7,105,PG_13,636000,55,1100000,27-Feb-09,Comedy , Romance,,,,,,
1151,tt0765451,Fugitive Pieces ,2007,7.1,104,R,634000,38,,3-Feb-07,Drama ,,,,,,,
1152,tt0796335,Moli_???re ,2007,7.3,120,PG_13,634000,40,16000000??17-Jun-07,Comedy , History,,,,,,,
1158,tt0840322,Forever Strong ,2008,7.3,112,PG_13,631000,259,,26-Sep-08,Drama , Sport,,,,,,
1155,tt1428459,We Are Family ,2010,5.5,115,NULL,631000,78,,10-Sep-10,Drama , Family,,,,,,
1160,tt0425637,Red Cliff ,2008,7.4,146,R,627000,42,"110,000,000",9-Oct-08,Action , Adventure , Drama , History , War,,,
1161,tt0406158,"The Prize Winner of Defiance, Ohio ",2005,7.3,99,PG_13,626000,41,,28-Sep-05,Biography , Drama,,,,,,
1163,tt0490234,A Secret ,2007,6.9,105,NULL,623000,11,,5-Jun-07,Drama , War,,,,,,
1165,tt1190858,Amreeka ,2009,7.1,96,PG_13,622000,40,,17-Jan-09,Drama ,,,,,,,
1167,tt1077262,Ajami ,2009,7.3,124,NULL,621000,23,,9-Oct-09,Crime , Drama,,,,,,
1169,tt1186830,Agora ,2009,7.2,127,R,618000,17,70000000,28-May-09,Adventure , Drama , History , Romance,,,,
1173,tt0284363,I Served the King of England ,2006,7.4,113,R,617000,38,,6-Oct,Comedy , Drama , Romance , War,,,,
1172,tt1049402,Howl ,2010,6.8,84,R,617000,29,,21-Jan-10,Biography , Drama,,,,,,
1177,tt1156173,Vincere ,2009,6.8,128,UNRATED,615000,36,,26-Sep-09,Biography , Drama , History,,,,,
1179,tt1508675,Le Havre ,2011,7.2,93,NOT_RATED,612000,25,,2-Oct-11,Comedy , Drama,,,,,,
1185,tt0961066,Everlasting Moments ,2008,7.5,131,UNRATED,606000,30,,19-Oct-08,Biography , Drama,,,,,,
1188,tt1139800,The Girl from Monaco ,2008,5.8,95,R,602000,31,,8-Apr,Comedy , Drama,,,,,,
1189,tt0473367,Jaane Tu... Ya Jaane Na ,2008,7.6,155,NULL,601000,40,"1,539,285",2008/7/4,Comedy , Drama , Romance,,,,,
1192,tt0780607,The Signal ,2007,6.1,103,R,597000,160,50000,22-Jan-07,Horror , Sci-Fi , Thriller,,,,,
1102,tt1114725,Heroes ,2008,5.7,139,R,587000,60,"307,857",24-Oct-08,Action , Adventure , Comedy , Crime , Musical,,,
1108,tt1536048,W.E. ,2011,6.1,119,R,582000,24,15000000,9-Dec-11,Drama , History , Romance,,,,,
1112,tt0884224,"War, Inc. ",2008,5.7,107,R,579000,33,10000000,28-Apr-08,Action , Comedy , Thriller,,,,,
1113,tt1175709,All Good Things ,2010,6.3,101,R,578000,35,,5-Nov-10,Crime , Drama , Mystery , Romance , Thriller,,,
1114,tt1433810,Mumbai Diaries ,2010,7.2,100,NULL,577000,78,"1,570,071",21-Jan-10,Drama ,,,,,,,
1116,tt0837796,House (2008),2008,4.7,88,R,575000,363,2500000,7-Nov-08,Drama , Horror , Thriller,,,,,
1118,tt0398027,Down in the Valley ,2005,6.5,108,R,569000,28,8000000,16-Jun-05,Drama , Romance , Thriller,,,,,
1119,tt1235170,The Future ,2011,6.1,91,R,568000,31,1000000,21-Jan-11,Comedy , Drama , Sci-Fi,,,,,
1120,tt1172963,Lemon Tree ,2008,7.3,106,NULL,566000,29,,18-Oct-08,Drama ,,,,,,,
1122,tt1105747,Yuvvraaj ,2008,4.1,,NULL,565000,77,,21-Nov-08,Comedy , Drama , Romance,,,,,
1125,tt1618430,Dum Maaro Dum ,2011,6.3,,R,564000,101,,22-Apr-11,Action , Crime , Drama , Thriller,,,,
1129,tt1486190,Tamara Drewe ,2010,6.2,107,R,560000,59,,3-Sep-10,Comedy , Drama , Romance,,,,,
1131,tt1422032,Even the Rain ,2010,7.4,103,UNRATED,558000,27,,14-Oct-10,Drama , History,,,,,,
1134,tt0450450,The Italian ,2005,7.6,90,PG_13,553000,25,,1-Sep-05,Drama ,,,,,,,
1133,tt1152397,American Violet ,2008,7,103,PG_13,553000,61,,29-Aug-08,Drama ,,,,,,,
1135,tt1259014,Mesrine Part 1: Killer Instinct ,2008,7.6,113,R,552000,34,,8-Apr,Action , Biography , Crime , Drama , Thriller,,,
1139,tt1187044,The Maid ,2009,7.3,95,NULL,550000,19,430000,17-Jan-09,Comedy , Drama,,,,,,
1141,tt0827517,Reprise ,2006,7.5,105,R,549000,15,,6-Jan,Drama ,,,,,,,
1140,tt1235796,Ondine ,2009,6.8,111,PG_13,549000,39,12000000,12-Mar-09,Drama , Romance,,,,,,
1142,tt0457355,From Mexico with Love ,2009,5.4,96,PG_13,549000,279,3000000,15-Mar-09,Action , Drama,,,,,,
1146,tt1216496,Mother ,2009,7.8,128,R,547000,38,5000000,9-Oct-09,Crime , Drama , Mystery , Thriller,,,,
1052,tt0795441,Winter in Wartime ,2008,7.1,103,R,543000,26,,8-Jan,Drama , History , War,,,,,
1051,tt1728239,Double Dhamaal ,2011,3.9,138,NULL,543000,54,"5,387,499",1-Jul-11,Comedy , Crime , Drama,,,,,
1053,tt1455811,Khatta Meetha ,2010,4.9,,NULL,542000,83,,2010/7/23,Comedy , Crime , Drama,,,,,
1057,tt0368222,Romance & Cigarettes ,2005,6.3,105,R,540000,19,,7-Sep-05,Comedy , Musical , Romance,,,,,
1060,tt1649780,"Peace, Love, & Misunderstanding ",2011,5.9,96,R,540000,76,,22-Sep-11,Comedy , Drama , Music , Romance,,,,
1061,tt1278379,Jack Goes Boating ,2010,6.4,91,R,539000,90,,23-Jan-10,Comedy , Drama , Romance,,,,,
1062,tt1459012,Love Crime ,2010,6.5,106,NOT_RATED,538000,29,,9-Oct-10,Crime , Mystery , Thriller,,,,,
1063,tt1586752,Machine Gun Preacher ,2011,6.8,129,R,538000,93,30000000,23-Sep-11,Action , Biography , Crime , Drama,,,,
1067,tt0920473,Shall We Kiss? ,2007,6.8,96,UNRATED,535000,33,,16-Apr-07,Comedy , Romance,,,,,,
1068,tt1695994,The Virginity Hit (2010),2010,4.6,86,R,535000,700,3400000,24-Sep-10,Comedy ,,,,,,,
1071,tt0955306,Noah's Arc: Jumping the Broom ,2008,6.7,101,R,532000,9,,24-Oct-08,Drama ,,,,,,,
1074,tt1303803,Standing Ovation (2010),2010,3.5,105,APPROVED,532000,625,,16-Jul-10,Musical ,,,,,,,
1073,tt1772424,Where Do We Go Now? ,2011,7.5,110,PG_13,532000,37,6700000,21-Jan-11,Comedy , Drama,,,,,,
1075,tt1285246,Mademoiselle Chambon ,2009,7,101,NULL,530000,16,,28-May-09,Drama , Romance,,,,,,
1088,tt0473488,A Guide to Recognizing Your Saints ,2006,7.1,100,R,516000,60,,6-Jan,Crime , Drama,,,,,,
1090,tt1328913,Preacher's Kid ,2010,5,110,PG_13,515000,109,7000000,29-Jan-10,Drama ,,,,,,,
1091,tt1646974,The Names of Love ,2010,7.3,100,R,514000,24,4600000,10-Jan-10,Comedy ,,,,,,,
1093,tt0361500,Delgo (2008),2008,4.4,94,PG,512000,"2,160",40000000,17-Apr-08,Animation , Adventure , Comedy , Fantasy , Romance,,,
1097,tt0456481,Jaan-E-Mann: Let's Fall in Love... Again ,2006,6.1,165,NULL,510000,66,2000000,20-Oct-06,Musical , Romance,,,,,,
1098,tt0206113,Madison ,2005,6.5,94,PG,509000,94,,22-Apr-05,Drama , Sport,,,,,,
1005,tt1465487,Heartbreaker ,2010,6.8,105,NULL,504000,43,,19-Apr-10,Comedy , Romance,,,,,,
1012,tt1124039,Echelon Conspiracy (2009),2009,5.8,105,PG_13,500000,400,,27-Feb-09,Action , Crime , Mystery , Thriller,,,,
1013,tt1185412,Veer ,2010,4.7,,NULL,500000,92,,2010/1/22,Action , Adventure , Drama , History , Romance , War,,
,,Alice in Wonderland??2010/I),2010,6.5,108,PG,334000000,"3,739",200000000??05-Mar-10,Adventure ,??amily????antasy,,,,,,,
,,Alvin and the Chipmunks: The Squeakquel(2009),2009,4.4,88,PG,220000000,"3,747",75000000??23-Dec-09,Animation ,??omedy????amily,,,,,,,
,,Alvin and the Chipmunks??2007),2007,5.3,92,PG,271000000,"3,499",60000000??14-Dec-07,Animation ,??omedy????amily,,,,,,,
,,300??2006),2006,7.8,117,R,211000000,"3,280",65000000??09-Dec-06,Action ,??antasy????ar,,,,,,,
,,A Beautiful Mind??2001),2001,8.2,135,PG-13,171000000,"2,250",60000000??21-Dec-01,Biography ,??rama,,,,,,,
,,2012??2009/I),2009,5.8,158,PG-14,166000000,,200000000??13-Nov-09,Action ,Adventure,Sci-Fi??,,,,,,
,,A Christmas Carol??2009),2009,6.8,96,PG,138000000,"3,683",200000000??06-Nov-09,Animation ,??rama????amily,,,,,,,
